"name","status","bytes","dir","url"
"11_51d0aca7-9ff1-4f70-bb09-d1a71a1973f4.png","OK","1605703","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/11_51d0aca7-9ff1-4f70-bb09-d1a71a1973f4.png"
"11_b5c6ffef-589f-49b9-909c-05242575976c.png","OK","1421876","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/11_b5c6ffef-589f-49b9-909c-05242575976c.png"
"11_c44317e1-aa56-46d2-bfa4-4501c05334a5.png","OK","1328470","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/11_c44317e1-aa56-46d2-bfa4-4501c05334a5.png"
"11_f282c754-32bd-4aa2-8b96-b6400268c9c7.png","OK","1461142","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/11_f282c754-32bd-4aa2-8b96-b6400268c9c7.png"
"12_41a775b5-b0d1-4109-8d38-d2c41afe72ec.png","OK","1465984","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/12_41a775b5-b0d1-4109-8d38-d2c41afe72ec.png"
"12_6fe7de43-407a-49f6-ba9e-ef568334b72b.png","OK","1368751","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/12_6fe7de43-407a-49f6-ba9e-ef568334b72b.png"
"12_7ff4e7a7-0db1-4338-90db-fa11afe86995.png","OK","1409513","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/12_7ff4e7a7-0db1-4338-90db-fa11afe86995.png"
"12_840d5cf4-f88a-4d38-8c37-94e1dca57211.png","OK","1577322","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/12_840d5cf4-f88a-4d38-8c37-94e1dca57211.png"
"12_ac0a2753-580a-4da7-9159-b6d0064987f2.png","OK","274364","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/12_ac0a2753-580a-4da7-9159-b6d0064987f2.png"
"12_dc5db75c-20e3-4416-909d-49ba1ccabb73.png","OK","1543056","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/12_dc5db75c-20e3-4416-909d-49ba1ccabb73.png"
"13_7b335f7c-05b7-474c-b2c1-a623ea1bce3d.png","OK","1598423","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/13_7b335f7c-05b7-474c-b2c1-a623ea1bce3d.png"
"13_e83f25dc-e586-4630-b625-da8bfe4da516.png","OK","1239590","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/13_e83f25dc-e586-4630-b625-da8bfe4da516.png"
"138.png","OK","1381493","images","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/138.png"
"139.png","OK","1306662","images","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/139.png"
"14_1fa124c6-c724-42a3-84e4-13408cb1ebb8.png","OK","1265282","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/14_1fa124c6-c724-42a3-84e4-13408cb1ebb8.png"
"14_30595729-6ac9-4744-93fd-ad0f16cfd79e.png","OK","1580772","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/14_30595729-6ac9-4744-93fd-ad0f16cfd79e.png"
"14_39243c6c-1cb5-4aae-9cc6-3038a9e7b189.png","OK","1300743","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/14_39243c6c-1cb5-4aae-9cc6-3038a9e7b189.png"
"14_d5b199b8-cfec-434c-a79e-bca9674b7690.png","OK","1972931","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/14_d5b199b8-cfec-434c-a79e-bca9674b7690.png"
"141.png","OK","1450634","images","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/141.png"
"15_0132b8c3-e15b-4f5f-82ea-6a3bbd0606bf.png","OK","1519177","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/15_0132b8c3-e15b-4f5f-82ea-6a3bbd0606bf.png"
"15_5773718a-b879-4e74-b519-e5a1224a4d83.png","OK","1628137","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/15_5773718a-b879-4e74-b519-e5a1224a4d83.png"
"15_727e3553-8e9e-491f-8150-2629e0bda2d2.png","OK","222211","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/15_727e3553-8e9e-491f-8150-2629e0bda2d2.png"
"16_2f4e5032-a517-461f-9bc5-4c570a996fc5.png","OK","1446285","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/16_2f4e5032-a517-461f-9bc5-4c570a996fc5.png"
"16_88fded28-b01e-4c2e-baa0-81db4e37c0df.png","OK","1631927","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/16_88fded28-b01e-4c2e-baa0-81db4e37c0df.png"
"16_d04b6cbf-7b31-4d40-85d9-57a5c68e0bd1.png","OK","1433682","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/16_d04b6cbf-7b31-4d40-85d9-57a5c68e0bd1.png"
"16_d53b2c1f-9e24-4df7-a104-795a36ce61fb.png","OK","283301","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/16_d53b2c1f-9e24-4df7-a104-795a36ce61fb.png"
"17_1ed082fb-e0b8-4e28-9e85-43f7d49f1c9c.png","OK","1906533","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/17_1ed082fb-e0b8-4e28-9e85-43f7d49f1c9c.png"
"17_386c66d5-6002-495a-b56c-8c4f6e367e2b.png","OK","235600","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/17_386c66d5-6002-495a-b56c-8c4f6e367e2b.png"
"17_6757a46a-cbd5-4501-9863-9bc55b389c41.png","OK","1245421","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/17_6757a46a-cbd5-4501-9863-9bc55b389c41.png"
"17_82215c80-323e-4af3-a364-ac44240ad66a.png","OK","1486465","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/17_82215c80-323e-4af3-a364-ac44240ad66a.png"
"177.png","OK","1500419","images","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/177.png"
"178.png","OK","1443609","images","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/178.png"
"179.png","OK","1346352","images","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/179.png"
"18_37ba4b41-f0a3-4695-9ab0-40e911ad98cb.png","OK","2007216","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/18_37ba4b41-f0a3-4695-9ab0-40e911ad98cb.png"
"18_785cb000-9869-4300-b1e9-153848eca830.png","OK","277922","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/18_785cb000-9869-4300-b1e9-153848eca830.png"
"18_791cadd8-85e3-4209-86e5-9fdfd3830342.png","OK","1459582","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/18_791cadd8-85e3-4209-86e5-9fdfd3830342.png"
"18_e14105af-2fbf-4f82-99db-eeb2458a831b.png","OK","891831","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/18_e14105af-2fbf-4f82-99db-eeb2458a831b.png"
"180.png","OK","1783774","images","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/180.png"
"19_0a462b75-4968-4591-9b94-c7d49d54e677.png","OK","1289001","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/19_0a462b75-4968-4591-9b94-c7d49d54e677.png"
"19_30b0ab94-0547-48dd-adb8-1c0c543eb1d5.png","OK","1489198","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/19_30b0ab94-0547-48dd-adb8-1c0c543eb1d5.png"
"19_397fc9fe-face-4bb5-ad63-a3e079358fb6.png","OK","1496099","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/19_397fc9fe-face-4bb5-ad63-a3e079358fb6.png"
"19_4c336001-3101-442d-b38b-19d002833c78.png","OK","240407","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/19_4c336001-3101-442d-b38b-19d002833c78.png"
"19_5aebae7b-2549-4bf8-a249-de4c23691830.png","OK","1470548","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/19_5aebae7b-2549-4bf8-a249-de4c23691830.png"
"19_8e983e56-168f-4564-97f6-9134b02606d0.png","OK","1990585","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/19_8e983e56-168f-4564-97f6-9134b02606d0.png"
"2_110304b2-947e-4a54-96aa-2c0985db1c9c.png","OK","1478073","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/2_110304b2-947e-4a54-96aa-2c0985db1c9c.png"
"2_1213654d-591e-47f4-aee8-3fe842c81839.png","OK","1436005","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/2_1213654d-591e-47f4-aee8-3fe842c81839.png"
"2_340eda1e-0a6b-4334-943b-af5711ffa5e8.png","OK","1452559","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/2_340eda1e-0a6b-4334-943b-af5711ffa5e8.png"
"2_34c7c082-0b15-4888-be59-3b51c11c8bce.png","OK","1904686","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/2_34c7c082-0b15-4888-be59-3b51c11c8bce.png"
"2_42db7f01-e13b-492e-a286-1d407b5c126c.png","OK","1369326","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/2_42db7f01-e13b-492e-a286-1d407b5c126c.png"
"2_49c3e0d2-6c55-4921-ac66-565162655a0d.png","OK","1512836","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/2_49c3e0d2-6c55-4921-ac66-565162655a0d.png"
"2_5498bf9a-3128-4b91-8703-1844b68568c1.png","OK","1523995","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/2_5498bf9a-3128-4b91-8703-1844b68568c1.png"
"2_56ce4f25-9ac3-4b08-8bb8-da79098a32c0.png","OK","1728315","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/2_56ce4f25-9ac3-4b08-8bb8-da79098a32c0.png"
"2_5d7d74fa-9fe8-43bc-9ae9-23f2971fb358.png","OK","1303617","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/2_5d7d74fa-9fe8-43bc-9ae9-23f2971fb358.png"
"2_6011cdd8-7b6b-4ceb-9ccf-da783adff239.png","OK","1546749","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/2_6011cdd8-7b6b-4ceb-9ccf-da783adff239.png"
"2_9316ae3c-0416-4185-88b0-7a9bca53c624.png","OK","1702351","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/2_9316ae3c-0416-4185-88b0-7a9bca53c624.png"
"2_ad7b6074-94ef-4f22-8eba-63a39093fcd3.png","OK","1868251","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/2_ad7b6074-94ef-4f22-8eba-63a39093fcd3.png"
"2_c764f794-6a6e-44c5-9c24-340ea3932517.png","OK","1723489","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/2_c764f794-6a6e-44c5-9c24-340ea3932517.png"
"2_c912d196-ef66-4553-94f0-f8a1da4598ba.png","OK","284424","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/2_c912d196-ef66-4553-94f0-f8a1da4598ba.png"
"2_cdf2db9e-19cf-4b93-9abc-a56a544556bf.png","OK","1366900","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/2_cdf2db9e-19cf-4b93-9abc-a56a544556bf.png"
"2_e52b1e73-bcda-45ce-8cbf-8c72423e150b.png","OK","1594762","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/2_e52b1e73-bcda-45ce-8cbf-8c72423e150b.png"
"2_e5825243-e8ab-4a93-95e4-95fae345cced.png","OK","1388842","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/2_e5825243-e8ab-4a93-95e4-95fae345cced.png"
"2_e7e89f53-0106-4b70-8be9-b3389a05eebf.png","OK","1493683","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/2_e7e89f53-0106-4b70-8be9-b3389a05eebf.png"
"2_eac42e56-8267-4096-a308-53faa636f5f9.png","OK","694445","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/2_eac42e56-8267-4096-a308-53faa636f5f9.png"
"20_4c5c9390-d803-46df-874f-ed1b8d9bff0a.png","OK","248806","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/20_4c5c9390-d803-46df-874f-ed1b8d9bff0a.png"
"20_5b904340-ccd6-4fc0-8241-61ff1ad0a853.png","OK","1440147","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/20_5b904340-ccd6-4fc0-8241-61ff1ad0a853.png"
"20_6561dfaa-77c7-4244-b096-239d31e0a846.png","OK","1594573","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/20_6561dfaa-77c7-4244-b096-239d31e0a846.png"
"20_8dd5089b-d518-40b9-b738-06f14c9e38f0.png","OK","569096","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/20_8dd5089b-d518-40b9-b738-06f14c9e38f0.png"
"21_3182562c-7887-4cee-801b-d0a9e2ecaa36.png","OK","255646","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/21_3182562c-7887-4cee-801b-d0a9e2ecaa36.png"
"21_9f04026d-4501-4454-9523-d58f1245e5fc.png","OK","1376369","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/21_9f04026d-4501-4454-9523-d58f1245e5fc.png"
"21_c15cd625-3fd0-49f4-8f77-4651c5323269.png","OK","2045417","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/21_c15cd625-3fd0-49f4-8f77-4651c5323269.png"
"22_2c647904-5569-4547-9ee4-2ffc140f7cbd.png","OK","292734","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/22_2c647904-5569-4547-9ee4-2ffc140f7cbd.png"
"22_c91b4701-b8c6-4747-b57c-2621180a7990.png","OK","1949288","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/22_c91b4701-b8c6-4747-b57c-2621180a7990.png"
"22_d7ea278a-fc14-444c-be5a-937367f216bc.png","OK","587172","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/22_d7ea278a-fc14-444c-be5a-937367f216bc.png"
"23_239c02a1-549f-4e10-b703-08257dbd263f.png","OK","1446822","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/23_239c02a1-549f-4e10-b703-08257dbd263f.png"
"23_6a05bc87-ef42-4b15-97a4-7acfe7dc59d2.png","OK","235363","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/23_6a05bc87-ef42-4b15-97a4-7acfe7dc59d2.png"
"23_c8c98b43-aef4-473b-8bb1-744551d4794a.png","OK","662984","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/23_c8c98b43-aef4-473b-8bb1-744551d4794a.png"
"24_19bed579-72fe-4226-871e-a6026f449b9e.png","OK","652436","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/24_19bed579-72fe-4226-871e-a6026f449b9e.png"
"24_2ce5f7b0-47f0-495e-8bb6-f9340f6b10a5.png","OK","2021822","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/24_2ce5f7b0-47f0-495e-8bb6-f9340f6b10a5.png"
"24_d1f6f92e-453a-453a-b2fd-17312ea1af45.png","OK","1427754","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/24_d1f6f92e-453a-453a-b2fd-17312ea1af45.png"
"24_f0701765-074b-4d9b-ade2-9cf66b2e002f.png","OK","281299","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/24_f0701765-074b-4d9b-ade2-9cf66b2e002f.png"
"24_fe55dae5-a435-4661-90b2-155e8fbc94fb.png","OK","647218","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/24_fe55dae5-a435-4661-90b2-155e8fbc94fb.png"
"25_09d89b08-485c-4d87-9bfa-31421a37f2f7.png","OK","229493","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/25_09d89b08-485c-4d87-9bfa-31421a37f2f7.png"
"25_34254c40-6ced-4b3c-990c-80091d178e94.png","OK","1121212","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/25_34254c40-6ced-4b3c-990c-80091d178e94.png"
"25_a6d9ba51-9668-4676-b306-a0635851ee78.png","OK","569579","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/25_a6d9ba51-9668-4676-b306-a0635851ee78.png"
"25_c02f8f82-68dc-4ebc-a94c-ae44add2c333.png","OK","1363583","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/25_c02f8f82-68dc-4ebc-a94c-ae44add2c333.png"
"26_275e0f4d-a5ad-41e9-b726-ce2d83a1dee5.png","OK","1888139","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/26_275e0f4d-a5ad-41e9-b726-ce2d83a1dee5.png"
"26_34d27ac9-f161-4d4d-8f4d-2f4e21ffb0c1.png","OK","1551463","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/26_34d27ac9-f161-4d4d-8f4d-2f4e21ffb0c1.png"
